-0.7048778179298834,0.0,0.0,0.0,0.0,0.0
-1.2514608909786151,-0.7048778179298834,0.0,0.0,0.0,0.0
-0.9219034498758208,-1.2514608909786151,-0.7048778179298834,0.0,0.0,0.0
-0.8495615725604132,-0.9219034498758208,-1.2514608909786151,-0.7048778179298834,0.0,0.0
-0.8254476134553724,-0.8495615725604132,-0.9219034498758208,-1.2514608909786151,-0.7048778179298834,0.0
-1.5167144411349198,-0.8254476134553724,-0.8495615725604132,-0.9219034498758208,-1.2514608909786151,-0.7048778179298834
-0.9460174089808616,-1.5167144411349198,-0.8254476134553724,-0.8495615725604132,-0.9219034498758208,-1.2514608909786151
-1.5167144411349198,-0.9460174089808616,-1.5167144411349198,-0.8254476134553724,-0.8495615725604132,-0.9219034498758208
-1.5167144411349198,-1.5167144411349198,-0.9460174089808616,-1.5167144411349198,-0.8254476134553724,-0.8495615725604132
-2.023107582341917,-1.5167144411349198,-1.5167144411349198,-0.9460174089808616,-1.5167144411349198,-0.8254476134553724
-0.785257681613638,-2.023107582341917,-1.5167144411349198,-1.5167144411349198,-0.9460174089808616,-1.5167144411349198
-0.8254476134553724,-0.785257681613638,-2.023107582341917,-1.5167144411349198,-1.5167144411349198,-0.9460174089808616
-0.905827477139127,-0.8254476134553724,-0.785257681613638,-2.023107582341917,-1.5167144411349198,-1.5167144411349198
-1.7498160458172656,-0.905827477139127,-0.8254476134553724,-0.785257681613638,-2.023107582341917,-1.5167144411349198
-1.0263972726646162,-1.7498160458172656,-0.905827477139127,-0.8254476134553724,-0.785257681613638,-2.023107582341917
-1.050511231769657,-1.0263972726646162,-1.7498160458172656,-0.905827477139127,-0.8254476134553724,-0.785257681613638
-1.3639927001357575,-1.050511231769657,-1.0263972726646162,-1.7498160458172656,-0.905827477139127,-0.8254476134553724
-1.2434229046102683,-1.3639927001357575,-1.050511231769657,-1.0263972726646162,-1.7498160458172656,-0.905827477139127
-1.2434229046102683,-1.2434229046102683,-1.3639927001357575,-1.050511231769657,-1.0263972726646162,-1.7498160458172656
-1.436334577451165,-1.2434229046102683,-1.2434229046102683,-1.3639927001357575,-1.050511231769657,-1.0263972726646162
-1.436334577451165,-1.436334577451165,-1.2434229046102683,-1.2434229046102683,-1.3639927001357575,-1.050511231769657
-1.894499800448081,-1.436334577451165,-1.436334577451165,-1.2434229046102683,-1.2434229046102683,-1.3639927001357575
-0.8334855998237194,-1.894499800448081,-1.436334577451165,-1.436334577451165,-1.2434229046102683,-1.2434229046102683
-1.4765245092928996,-0.8334855998237194,-1.894499800448081,-1.436334577451165,-1.436334577451165,-1.2434229046102683
-0.5762700360360472,-1.4765245092928996,-0.8334855998237194,-1.894499800448081,-1.436334577451165,-1.436334577451165
-0.994245327190943,-0.5762700360360472,-1.4765245092928996,-0.8334855998237194,-1.894499800448081,-1.436334577451165
-0.3994343359318442,-0.994245327190943,-0.5762700360360472,-1.4765245092928996,-0.8334855998237194,-1.894499800448081
-0.7772196952450054,-0.3994343359318442,-0.994245327190943,-0.5762700360360472,-1.4765245092928996,-0.8334855998237194
-0.7772196952450054,-0.7772196952450054,-0.3994343359318442,-0.994245327190943,-0.5762700360360472,-1.4765245092928996
-0.905827477139127,-0.7772196952450054,-0.7772196952450054,-0.3994343359318442,-0.994245327190943,-0.5762700360360472
-0.31905447224837513,-0.905827477139127,-0.7772196952450054,-0.7772196952450054,-0.3994343359318442,-0.994245327190943
-1.179119013663493,-0.31905447224837513,-0.905827477139127,-0.7772196952450054,-0.7772196952450054,-0.3994343359318442
-0.9620933817175554,-1.179119013663493,-0.31905447224837513,-0.905827477139127,-0.7772196952450054,-0.7772196952450054
-0.728991777034924,-0.9620933817175554,-1.179119013663493,-0.31905447224837513,-0.905827477139127,-0.7772196952450054
-1.1469670681901054,-0.728991777034924,-0.9620933817175554,-1.179119013663493,-0.31905447224837513,-0.905827477139127
-1.2916508228206351,-1.1469670681901054,-0.728991777034924,-0.9620933817175554,-1.179119013663493,-0.31905447224837513
-0.9701313680859023,-1.2916508228206351,-1.1469670681901054,-0.728991777034924,-0.9620933817175554,-1.179119013663493
-0.9701313680859023,-0.9701313680859023,-1.2916508228206351,-1.1469670681901054,-0.728991777034924,-0.9620933817175554
-1.2916508228206351,-0.9701313680859023,-0.9701313680859023,-1.2916508228206351,-1.1469670681901054,-0.728991777034924
-0.6405739269828225,-1.2916508228206351,-0.9701313680859023,-0.9701313680859023,-1.2916508228206351,-1.1469670681901054
-1.1951949864001867,-0.6405739269828225,-1.2916508228206351,-0.9701313680859023,-0.9701313680859023,-1.2916508228206351
-0.9620933817175554,-1.1951949864001867,-0.6405739269828225,-1.2916508228206351,-0.9701313680859023,-0.9701313680859023
-1.0585492181380038,-0.9620933817175554,-1.1951949864001867,-0.6405739269828225,-1.2916508228206351,-0.9701313680859023
-1.717664100343878,-1.0585492181380038,-0.9620933817175554,-1.1951949864001867,-0.6405739269828225,-1.2916508228206351
-1.717664100343878,-1.717664100343878,-1.0585492181380038,-0.9620933817175554,-1.1951949864001867,-0.6405739269828225
-0.865637545297107,-1.717664100343878,-1.717664100343878,-1.0585492181380038,-0.9620933817175554,-1.1951949864001867
-0.9620933817175554,-0.865637545297107,-1.717664100343878,-1.717664100343878,-1.0585492181380038,-0.9620933817175554
-1.83019590950102,-0.9620933817175554,-0.865637545297107,-1.717664100343878,-1.717664100343878,-1.0585492181380038
-1.1550050545584523,-1.83019590950102,-0.9620933817175554,-0.865637545297107,-1.717664100343878,-1.717664100343878
-1.6131702775550827,-1.1550050545584523,-1.83019590950102,-0.9620933817175554,-0.865637545297107,-1.717664100343878
-1.2112709591368807,-1.6131702775550827,-1.1550050545584523,-1.83019590950102,-0.9620933817175554,-0.865637545297107
-1.7417780594489187,-1.2112709591368807,-1.6131702775550827,-1.1550050545584523,-1.83019590950102,-0.9620933817175554
-2.2079812688141813,-1.7417780594489187,-1.2112709591368807,-1.6131702775550827,-1.1550050545584523,-1.83019590950102
-1.444372563819512,-2.2079812688141813,-1.7417780594489187,-1.2112709591368807,-1.6131702775550827,-1.1550050545584523
-1.444372563819512,-1.444372563819512,-2.2079812688141813,-1.7417780594489187,-1.2112709591368807,-1.6131702775550827
-1.1469670681901054,-1.444372563819512,-1.444372563819512,-2.2079812688141813,-1.7417780594489187,-1.2112709591368807
-1.2434229046102683,-1.1469670681901054,-1.444372563819512,-1.444372563819512,-2.2079812688141813,-1.7417780594489187
-2.3285510643396705,-1.2434229046102683,-1.1469670681901054,-1.444372563819512,-1.444372563819512,-2.2079812688141813
-2.0552595278153047,-2.3285510643396705,-1.2434229046102683,-1.1469670681901054,-1.444372563819512,-1.444372563819512
-2.4893107917068944,-2.0552595278153047,-2.3285510643396705,-1.2434229046102683,-1.1469670681901054,-1.444372563819512
-1.97487966413155,-2.4893107917068944,-2.0552595278153047,-2.3285510643396705,-1.2434229046102683,-1.1469670681901054
-2.3928549552867313,-1.97487966413155,-2.4893107917068944,-2.0552595278153047,-2.3285510643396705,-1.2434229046102683
-2.3928549552867313,-2.3928549552867313,-1.97487966413155,-2.4893107917068944,-2.0552595278153047,-2.3285510643396705
-1.6372842366604088,-2.3928549552867313,-2.3928549552867313,-1.97487966413155,-2.4893107917068944,-2.0552595278153047
-1.9427277186581624,-1.6372842366604088,-2.3928549552867313,-2.3928549552867313,-1.97487966413155,-2.4893107917068944
-1.1871570000318399,-1.9427277186581624,-1.6372842366604088,-2.3928549552867313,-2.3928549552867313,-1.97487966413155
-0.9701313680859023,-1.1871570000318399,-1.9427277186581624,-1.6372842366604088,-2.3928549552867313,-2.3928549552867313
-1.1550050545584523,-0.9701313680859023,-1.1871570000318399,-1.9427277186581624,-1.6372842366604088,-2.3928549552867313
-1.050511231769657,-1.1550050545584523,-0.9701313680859023,-1.1871570000318399,-1.9427277186581624,-1.6372842366604088
-0.7129158042982302,-1.050511231769657,-1.1550050545584523,-0.9701313680859023,-1.1871570000318399,-1.9427277186581624
-0.7129158042982302,-0.7129158042982302,-1.050511231769657,-1.1550050545584523,-0.9701313680859023,-1.1871570000318399
-0.36728239045845656,-0.7129158042982302,-0.7129158042982302,-1.050511231769657,-1.1550050545584523,-0.9701313680859023
-1.0665872045063507,-0.36728239045845656,-0.7129158042982302,-0.7129158042982302,-1.050511231769657,-1.1550050545584523
-1.3479167273990635,-1.0665872045063507,-0.36728239045845656,-0.7129158042982302,-0.7129158042982302,-1.050511231769657
-0.728991777034924,-1.3479167273990635,-1.0665872045063507,-0.36728239045845656,-0.7129158042982302,-0.7129158042982302
-1.9829176504998969,-0.728991777034924,-1.3479167273990635,-1.0665872045063507,-0.36728239045845656,-0.7129158042982302
-0.8254476134553724,-1.9829176504998969,-0.728991777034924,-1.3479167273990635,-1.0665872045063507,-0.36728239045845656
-0.8254476134553724,-0.8254476134553724,-1.9829176504998969,-0.728991777034924,-1.3479167273990635,-1.0665872045063507
-0.6084219815094348,-0.8254476134553724,-0.8254476134553724,-1.9829176504998969,-0.728991777034924,-1.3479167273990635
-0.85759955892876,-0.6084219815094348,-0.8254476134553724,-0.8254476134553724,-1.9829176504998969,-0.728991777034924
-1.6372842366604088,-0.85759955892876,-0.6084219815094348,-0.8254476134553724,-0.8254476134553724,-1.9829176504998969
-1.1871570000318399,-1.6372842366604088,-0.85759955892876,-0.6084219815094348,-0.8254476134553724,-0.8254476134553724
-1.8382338958693671,-1.1871570000318399,-1.6372842366604088,-0.85759955892876,-0.6084219815094348,-0.8254476134553724
-2.039183555078611,-1.8382338958693671,-1.1871570000318399,-1.6372842366604088,-0.85759955892876,-0.6084219815094348
-2.039183555078611,-2.039183555078611,-1.8382338958693671,-1.1871570000318399,-1.6372842366604088,-0.85759955892876
-0.7450677497716178,-2.039183555078611,-2.039183555078611,-1.8382338958693671,-1.1871570000318399,-1.6372842366604088
-1.97487966413155,-0.7450677497716178,-2.039183555078611,-2.039183555078611,-1.8382338958693671,-1.1871570000318399
-1.1550050545584523,-1.97487966413155,-0.7450677497716178,-2.039183555078611,-2.039183555078611,-1.8382338958693671
-1.0263972726646162,-1.1550050545584523,-1.97487966413155,-0.7450677497716178,-2.039183555078611,-2.039183555078611
-1.0826631772430446,-1.0263972726646162,-1.1550050545584523,-1.97487966413155,-0.7450677497716178,-2.039183555078611
-1.2836128364522883,-1.0826631772430446,-1.0263972726646162,-1.1550050545584523,-1.97487966413155,-0.7450677497716178
-1.5649423593450011,-1.2836128364522883,-1.0826631772430446,-1.0263972726646162,-1.1550050545584523,-1.97487966413155
-1.5649423593450011,-1.5649423593450011,-1.2836128364522883,-1.0826631772430446,-1.0263972726646162,-1.1550050545584523
-0.9701313680859023,-1.5649423593450011,-1.5649423593450011,-1.2836128364522883,-1.0826631772430446,-1.0263972726646162
-1.050511231769657,-0.9701313680859023,-1.5649423593450011,-1.5649423593450011,-1.2836128364522883,-1.0826631772430446
-0.3994343359318442,-1.050511231769657,-0.9701313680859023,-1.5649423593450011,-1.5649423593450011,-1.2836128364522883
0.5651240282717834,-0.3994343359318442,-1.050511231769657,-0.9701313680859023,-1.5649423593450011,-1.5649423593450011
-0.27886454040635505,0.5651240282717834,-0.3994343359318442,-1.050511231769657,-0.9701313680859023,-1.5649423593450011
-0.5601940632993534,-0.27886454040635505,0.5651240282717834,-0.3994343359318442,-1.050511231769657,-0.9701313680859023
-0.14221877214417208,-0.5601940632993534,-0.27886454040635505,0.5651240282717834,-0.3994343359318442,-1.050511231769657
-0.14221877214417208,-0.14221877214417208,-0.5601940632993534,-0.27886454040635505,0.5651240282717834,-0.3994343359318442
0.35613638269447834,-0.14221877214417208,-0.14221877214417208,-0.5601940632993534,-0.27886454040635505,0.5651240282717834
